label,value,slug,optionType
Choice Consultancy Services Private Limited,choice consultancy services private limited,choice-consultancy-services-private-limited,company
Choice International Limited,choice international limited,choice-international-limited,company
Chokhi Dhani Resorts,chokhi dhani resorts,chokhi-dhani-resorts,company
Cholamandalam Financial Holdings Limited,cholamandalam financial holdings limited,cholamandalam-financial-holdings-limited,company
Cholamandalam Investment & Finance Company Limited,cholamandalam investment & finance company limited,cholamandalam-investment-&-finance-company-limited,company
Cholayil Private Limited,cholayil private limited,cholayil-private-limited,company
Chorus Call Conferencing India Private Limited,chorus call conferencing india private limited,chorus-call-conferencing-india-private-limited,company
Chowgule Construction Chemicals Private Limited,chowgule construction chemicals private limited,chowgule-construction-chemicals-private-limited,company
Chrome Data Analytics Media,chrome data analytics media,chrome-data-analytics-media,company
Chrysalis Consulting HR Private Limited,chrysalis consulting hr private limited,chrysalis-consulting-hr-private-limited,company
Church & Dwight,church & dwight,church-&-dwight,company
Ci Global Technologies,ci global technologies,ci-global-technologies,company
Cibersites India Private Limited,cibersites india private limited,cibersites-india-private-limited,company
Cigna TTK Health Insurance Limited,cigna ttk health insurance limited,cigna-ttk-health-insurance-limited,company
Cignex Datamatics,cignex datamatics,cignex-datamatics,company
Cipla Limited,cipla limited,cipla-limited,company
Cipla Pharmaceticals,cipla pharmaceticals,cipla-pharmaceticals,company
Cisco Systems,cisco systems,cisco-systems,company
Cistron Group of Companies,cistron group of companies,cistron-group-of-companies,company
CIT Group,cit group,cit-group,company
CITCO fund services,citco fund services,citco-fund-services,company
Citelum India Private Limited,citelum india private limited,citelum-india-private-limited,company
Citi Bank,citi bank,citi-bank,company
CK Birla Group,ck birla group,ck-birla-group,company
"CK Birla Hospitals, India","ck birla hospitals, india","ck-birla-hospitals,-india",company
CK brothers,ck brothers,ck-brothers,company
Clariant Chemicals,clariant chemicals,clariant-chemicals,company
Clarion Technologies,clarion technologies,clarion-technologies,company
Clarks Brij Hotels India Limited,clarks brij hotels india limited,clarks-brij-hotels-india-limited,company
Classic Concepts Home India Private Limited,classic concepts home india private limited,classic-concepts-home-india-private-limited,company
Classic Diamonds,classic diamonds,classic-diamonds,company
Classic Marble Company Private Limited,classic marble company private limited,classic-marble-company-private-limited,company
Classic Stripes,classic stripes,classic-stripes,company
Clavax Technologies,clavax technologies,clavax-technologies,company
Clean Harbors,clean harbors,clean-harbors,company
Clear Channel Outdoor Holdings,clear channel outdoor holdings,clear-channel-outdoor-holdings,company
Clear Water Technology,clear water technology,clear-water-technology,company
Clearpack Automation Private Limited,clearpack automation private limited,clearpack-automation-private-limited,company
Cleartrip.com,cleartrip.com,cleartrip.com,company
Cleveland Professional University,cleveland professional university,cleveland-professional-university,company
Cloud Fronts Technologies LLP,cloud fronts technologies llp,cloud-fronts-technologies-llp,company
Cloudnine Hospital Malad,cloudnine hospital malad,cloudnine-hospital-malad,company
CloudNow Technologies,cloudnow technologies,cloudnow-technologies,company
CloudPartner Technologies LLP,cloudpartner technologies llp,cloudpartner-technologies-llp,company
Cloudtail India Private Limited,cloudtail india private limited,cloudtail-india-private-limited,company
Clove Dental,clove dental,clove-dental,company
Clover Infotech,clover infotech,clover-infotech,company
CLP India Private Limited,clp india private limited,clp-india-private-limited,company
CMC Limited,cmc limited,cmc-limited,company
CME Group,cme group,cme-group,company
CMI FPE Limited,cmi fpe limited,cmi-fpe-limited,company
Cmmi Level 3 Oracle Platinum Partner,cmmi level 3 oracle platinum partner,cmmi-level-3-oracle-platinum-partner,company
CMS IT Services Private Limited,cms it services private limited,cms-it-services-private-limited,company
CMYK Health Boutique Private Limited,cmyk health boutique private limited,cmyk-health-boutique-private-limited,company
Cnetric Enterprise Solutions,cnetric enterprise solutions,cnetric-enterprise-solutions,company
CNO Financial Group,cno financial group,cno-financial-group,company
CNS Comnet,cns comnet,cns-comnet,company
Coal India Limited,coal india limited,coal-india-limited,company
Coca Cola Limited,coca cola limited,coca-cola-limited,company
Cochin Shipyard Limited,cochin shipyard limited,cochin-shipyard-limited,company
Code Lathe LLC,code lathe llc,code-lathe-llc,company
Code Mantra,code mantra,code-mantra,company
Codeclouds IT Solutions,codeclouds it solutions,codeclouds-it-solutions,company
Coffee Day Enterprises Limited,coffee day enterprises limited,coffee-day-enterprises-limited,company
Cognitive Platform Solutions Private Limited,cognitive platform solutions private limited,cognitive-platform-solutions-private-limited,company
Cognizant Technology Solutions (CTS),cognizant technology solutions (cts),cognizant-technology-solutions-(cts),company
Colfax Corporation,colfax corporation,colfax-corporation,company
Colgate Global Business Services Private Limited,colgate global business services private limited,colgate-global-business-services-private-limited,company
Collabera Technologies PrivateLimited,collabera technologies privatelimited,collabera-technologies-privatelimited,company
Colony Capital,colony capital,colony-capital,company
Colorband Dyestuff,colorband dyestuff,colorband-dyestuff,company
Colorplast Systems Private Limited,colorplast systems private limited,colorplast-systems-private-limited,company
Colruyt IT Consultancy India Private Limited,colruyt it consultancy india private limited,colruyt-it-consultancy-india-private-limited,company
Colt Technology Services India Private Limited,colt technology services india private limited,colt-technology-services-india-private-limited,company
Columbia Asia Hospital,columbia asia hospital,columbia-asia-hospital,company
Columbia Petro Chem Private Limited,columbia petro chem private limited,columbia-petro-chem-private-limited,company
Columbia Sportswear,columbia sportswear,columbia-sportswear,company
Compac Industries India Limited,compac industries india limited,compac-industries-india-limited,company
Compact Softech PrivateLimited,compact softech privatelimited,compact-softech-privatelimited,company
Compal Electronic India Private Limited,compal electronic india private limited,compal-electronic-india-private-limited,company
Compass India Suport Services Private Limited,compass india suport services private limited,compass-india-suport-services-private-limited,company
Compass Support Services India Private Limited,compass support services india private limited,compass-support-services-india-private-limited,company
Complete Sports & Management India Private Limited,complete sports & management india private limited,complete-sports-&-management-india-private-limited,company
CompuGain Solutions India Private Limited,compugain solutions india private limited,compugain-solutions-india-private-limited,company
Compunnel Technology India Private Limited,compunnel technology india private limited,compunnel-technology-india-private-limited,company
Concentrix Daksh India Private Limited,concentrix daksh india private limited,concentrix-daksh-india-private-limited,company
Conceptia Software Technologies,conceptia software technologies,conceptia-software-technologies,company
Continental Automotive Components India Private Limited,continental automotive components india private limited,continental-automotive-components-india-private-limited,company
Convergence Technologies,convergence technologies,convergence-technologies,company
Convergent Technologies,convergent technologies,convergent-technologies,company
Convergys India Services Private Limited,convergys india services private limited,convergys-india-services-private-limited,company
Core Integra Consulting Services,core integra consulting services,core-integra-consulting-services,company
Core Integra Consulting Services Private Limited,core integra consulting services private limited,core-integra-consulting-services-private-limited,company
Corep Lighting India Private Limited,corep lighting india private limited,corep-lighting-india-private-limited,company
Cornerstone Building Brands,cornerstone building brands,cornerstone-building-brands,company
Coromandel International Limited,coromandel international limited,coromandel-international-limited,company
